Artist name,Stage,Day,Stage group,Start time,End time
TBA,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,0:40:00,1:25:00
LES OOH LA LAS,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,0:30:00,0:35:00
THE ILUMINAUGHTY BALL,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,23:40:00,0:25:00
WEAPONS OF MASS PERCUSSION,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,23:00:00,23:30:00
THE BEATBOX COLLECTIVE,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,18:05:00,18:35:00
THE MONSTERS OF SCHLOCK,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,17:30:00,18:00:00
THE SIRENS,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,16:55:00,17:25:00
GEORGE EGG,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,16:30:00,16:50:00
TOURETTESHERO AND CAPTAIN HOTKNIVES,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,15:55:00,16:25:00
FELICITY FOOTLOOSE SHOW,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,15:20:00,15:50:00
MICHAEL CAMPARI AND THE SOLAR SYSTEM,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,14:25:00,15:10:00
GEORGE ORANGE,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,13:45:00,14:15:00
PROFESSOR ELEMENTAL,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,13:10:00,13:40:00
SCARLET LADY,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,12:35:00,13:05:00
THE BEAUBOWBELLES,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,12:00:00,12:30:00
GIANT TWISTER WITH MATT BARNARD,SENSATION SEEKERS STAGE,FRIDAY,THEATRE AND CIRCUS,11:30:00,11:55:00
PHIL NICHOL,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,1:35:00,2:05:00
MARK STEEL,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,1:00:00,1:30:00
HOLLY WALSH,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,0:25:00,0:55:00
TOM STADE,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,23:50:00,0:20:00
TONY LAW,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,23:15:00,23:45:00
FEEDING THE FISH,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,23:00:00,23:10:00
NICK DOODY,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,22:25:00,22:55:00
PHIL KAY,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,21:50:00,22:20:00
LES OOH LA LAS,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,21:40:00,21:45:00
THE CUBAN BROTHERS,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,20:50:00,21:35:00
PAUL CURRIE,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,20:15:00,20:45:00
SHAZIA MIRZA,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,19:40:00,20:10:00
VICKY ARLIDGE,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,19:05:00,19:35:00
STEVE RAWLINGS,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,18:50:00,19:00:00
SHAPPI KOURSANDIE,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,18:15:00,18:45:00
JEFF GREEN,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,17:40:00,18:10:00
PETE MATTHEWS,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,17:20:00,17:35:00
FACES OF DISCO,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,17:05:00,17:15:00
EMILY BEE,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,16:50:00,17:00:00
ELEANOR TEIRNAN,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,16:15:00,16:45:00
FOUR POOFS & A PIANO,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,15:40:00,16:10:00
THE LOUNGE KITTENS,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,15:05:00,15:35:00
JOSH WIDDICOME,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,14:30:00,15:00:00
KEVIN ELDON,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,14:05:00,14:25:00
JOSIE LONG,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,13:30:00,14:00:00
ELIOTT STEEL,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,13:15:00,13:25:00
STEVE GRIBBIN,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,12:40:00,13:10:00
ATILLA THE STOCKBROKER,CABARET TENT,FRIDAY,THEATRE AND CIRCUS,12:00:00,12:30:00
ANDY MARSHALL,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,22:45:00,23:30:00
DELORES DELIGHT,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,21:45:00,22:30:00
JERRI HART,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,20:45:00,21:30:00
RAILROAD BILL,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,20:00:00,20:30:00
ANDY MARSHALL,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,19:00:00,19:45:00
DELORES DELIGHT,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,18:00:00,18:45:00
JERRI HART,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,17:10:00,17:55:00
RAILROAD BILL,BELLA'S BRIDGE,FRIDAY,THEATRE AND CIRCUS,16:30:00,17:00:00
THE PEOPLE'S FRONT ROOM,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,22:00:00,3:00:00
RAMSHACKLICIOUS,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,,
GLAM STAN,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,17:30:00,
THE ANTHROPIC ORGAN,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,17:00:00,
TITILATE AND CREATE,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,15:00:00,19:30:00
THE ANTHROPIC ORGAN,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,15:00:00,
GLAM STAN,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,14:30:00,
THE PEOPLE'S FRONT ROOM,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,14:00:00,18:00:00
THE ANTHROPIC ORGAN,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,13:00:00,
STUFF AND THINGS,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,13:00:00,17:00:00
SCOTT WALKER'S 'UP AGAINST THE WALL',BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,13:00:00,19:00:00
GLAM STAN,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,12:30:00,
TOTAL ECLIPSE OF THE HEAD,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,12:00:00,18:00:00
INSECT CIRCUS MUSEUM,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,12:00:00,0:00:00
SKETCH OUY WITH ROSE POPAY,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,11:00:00,15:00:00
DAEMON AND DOPPELGANGER,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,11:00:00,19:00:00
SAM SEBASTIAN,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,,
SOL CINEMA,BELLA'S FIELD,FRIDAY,THEATRE AND CIRCUS,,
THE COCKATOO,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,23:00:00,
THE COCKATOO,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,18:00:00,
THE BIRTHDAY PARTY,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,17:30:00,
THE COCKATOO,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,15:00:00,
MERRY-GO-ROUND,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,15:00:00,17:00:00
KWABANA LINDSEY,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,14:00:00,
ABOVE AND BEYOND,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,13:00:00,16:00:00
THE BULLZINI FAMILY FUNAMBULISTS,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,12:30:00,14:00:00
THE CRATE STACK CHALLENGE,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,12:00:00,13:00:00
MERRY-GO-ROUND,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,12:00:00,14:30:00
RODEO BULL AND MILKING PARLOUR,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,12:00:00,18:00:00
LA FOLLY,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,12:00:00,17:00:00
JOE HOARE'S LAUGHTER WORKSHOP,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,11:00:00,12:00:00
THE SLACKLINE SCHOOL,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,10:00:00,17:00:00
BOSCO CIRCUS AND FUSE PRODUCTION,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,,
CIRCUS SKILLS WORKSHOP,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,,
F.R.E.E. NORTH SOMERSET PARCOUR,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,,
DYNAMIX,CIRCUS FIELD,FRIDAY,THEATRE AND CIRCUS,,
ZOIELOGIC DANCE THEATRE,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,18:30:00,
CREATURE FEATURE,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,18:00:00,
THE CINESE LION,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,18:00:00,
ZOIELOGIC DANCE THEATRE,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,17:00:00,
JAIPUR KAWA CIRCUS,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,16:00:00,
CLAYHEAD,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,15:30:00,
ZOIELOGIC DANCE THEATRE,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,15:15:00,
CREATURE FEATURE,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,15:00:00,
THE PINK LADIES,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,15:00:00,
MINISTRY OF HAPPY,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,13:00:00,
CREATURE FEATURE,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,12:00:00,
THE PINK LADIES,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,12:00:00,
BRAMBLE FM,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,12:00:00,15:00:00
SWING BOATS,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,11:30:00,19:00:00
JAIPUR KAWA CIRCUS,GLEBELAND GROUND AND AROUND,FRIDAY,THEATRE AND CIRCUS,11:00:00,
MAMADOO,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,23:00:00,23:20:00
BARREN CARROUSEL,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,17:40:00,18:25:00
SNAP BOOGIE,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,17:00:00,17:30:00
PICK & MIX CIRCUS,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,16:35:00,16:55:00
THEAKER,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,16:00:00,16:20:00
ANGIE MACK,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,15:25:00,15:55:00
BARREN CARROUSEL,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,13:15:00,13:45:00
ZANZIBAR,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,13:50:00,14:20:00
CARIBBEAN REPUBLIC OF SANTA CANDELA,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,13:15:00,13:45:00
GAZZO,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,12:40:00,13:10:00
THEAKER,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,12:15:00,12:35:00
DAN THE HAT,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,11:40:00,12:10:00
JAMES BUSTAR,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,11:05:00,11:35:00
FATT MATT,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,10:30:00,11:00:00
CHINESE LION,CIRCUS CENTRAL,FRIDAY,THEATRE AND CIRCUS,10:20:00,10:30:00
BILLY KIDD,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,19:30:00,20:00:00
MR VITA- 'THE TNT SHOW',THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,18:55:00,19:25:00
MAPLE STAPLEGUN,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,18:15:00,18:45:00
ZANZIBAR,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,17:40:00,18:10:00
SILVER,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,17:05:00,17:35:00
FATT MATT,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,16:30:00,17:00:00
SHANDY SOUTH,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,15:55:00,16:25:00
THE MIGHTY GARETH,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,15:20:00,15:50:00
PAUL CURRIE,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,14:45:00,15:15:00
PETE DOBBING,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,14:10:00,14:40:00
GREAT DAVE,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,13:35:00,14:05:00
FELICITY FOOTLOSE SHOW,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,13:00:00,13:30:00
ROB ROY COLLINS,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,12:25:00,12:55:00
ANDREW PARKIN,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,11:50:00,12:20:00
MIKE RAFFONE,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,11:15:00,11:45:00
GEORGE ORANGE,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,10:40:00,11:10:00
CHINESE LION,THE PAVEMENT ,FRIDAY,THEATRE AND CIRCUS,10:30:00,10:40:00
JAMES BUSTAR,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,19:45:00,20:15:00
THE LAND OF GIANTS,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,19:00:00,19:30:00
THE LOW KEYS AND THE WILDER MEN,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,18:00:00,18:30:00
TOURETTESHERO AND CAPTAIN HOTKNIVES,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,17:10:00,17:40:00
BLUFF'SWINGUEURS,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,16:25:00,16:55:00
BIG BEAT,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,15:40:00,16:10:00
NEW YORK BRASS BAND,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,15:00:00,15:30:00
SILVER,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,14:25:00,14:55:00
CARNIVAL COLLECTIVE,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,13:45:00,14:15:00
HERBIE TREEHEAD,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,13:05:00,13:35:00
MIK ARTISTIK'S EGO TRIP,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,12:10:00,12:55:00
MAL WEBB,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,11:25:00,11:55:00
THE LAND OF GIANTS,THE GATEWAY,FRIDAY,THEATRE AND CIRCUS,10:30:00,11:00:00
VILLAGE DISCO,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,0:30:00,3:00:00
MAMADOO,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,0:00:00,0:20:00
LEKIDDO- LORD OF THE LOBSTERS!,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,19:00:00,19:30:00
GLORIATOR,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,18:05:00,18:45:00
HIJINX THEATRE,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,17:30:00,18:00:00
CARIBBEAN REPUBLIC OF SANTA CANDELA,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,16:35:00,17:20:00
DAN THE HAT,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,15:55:00,16:25:00
FACES OF DISCO,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,15:05:00,15:45:00
THE BEATBOX COLLECTIVE,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,14:25:00,14:55:00
ANGIE MACK,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,13:45:00,14:15:00
SHANDY SOUTH,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,13:10:00,13:40:00
GREAT DAVE,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,12:35:00,13:05:00
PAUL CURRIE,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,12:00:00,12:30:00
BILLY KIDD,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,11:25:00,11:55:00
HIJINX THEATRE,A LITTLE MORE SENSATION,FRIDAY,THEATRE AND CIRCUS,10:30:00,11:10:00
FOUR TET B2B JOE GODDARD,THE BEAT HOTEL,FRIDAY,OTHER,1:00:00,3:00:00
TOTALLY ENORMOUS EXTINCT DINOSAURS (DJ SET),THE BEAT HOTEL,FRIDAY,OTHER,23:30:00,1:00:00
LXURY,THE BEAT HOTEL,FRIDAY,OTHER,22:30:00,23:30:00
ROSS ALLEN,THE BEAT HOTEL,FRIDAY,OTHER,21:15:00,22:30:00
GRECO-ROMAN SOUNDSYSTEM,THE BEAT HOTEL,FRIDAY,OTHER,20:00:00,21:15:00
GREG WILSON,THE BEAT HOTEL,FRIDAY,OTHER,18:00:00,20:00:00
JUSTIN ROBERTSON,THE BEAT HOTEL,FRIDAY,OTHER,16:00:00,18:00:00
SLUGRAVE,THE BEAT HOTEL,FRIDAY,OTHER,14:00:00,16:00:00
ROB DA BANK + TAYO PRESENT PURPLE RAVE (PRINCE TRIBUTE),THE BEAT HOTEL,FRIDAY,OTHER,12:00:00,14:00:00
ROOM SERVICE,THE BEAT HOTEL,FRIDAY,OTHER,10:00:00,12:00:00
CLUB DE FROMAGE,WILLIAM'S GREEN,FRIDAY,OTHER,23:00:00,3:00:00
POLICA,WILLIAM'S GREEN,FRIDAY,OTHER,21:00:00,21:45:00
CONNAN MOCKASIN,WILLIAM'S GREEN,FRIDAY,OTHER,20:00:00,20:40:00
YOUNG KNIVES,WILLIAM'S GREEN,FRIDAY,OTHER,19:00:00,19:40:00
SPECTOR,WILLIAM'S GREEN,FRIDAY,OTHER,18:00:00,18:40:00
WE WERE EVERGREEN,WILLIAM'S GREEN,FRIDAY,OTHER,17:00:00,17:40:00
GAZ COOMBES,WILLIAM'S GREEN,FRIDAY,OTHER,16:00:00,16:40:00
SUMMER CAMP,WILLIAM'S GREEN,FRIDAY,OTHER,15:00:00,15:40:00
EAST INDIA YOUTH,WILLIAM'S GREEN,FRIDAY,OTHER,14:00:00,14:40:00
FAT WHITE FAMILY,WILLIAM'S GREEN,FRIDAY,OTHER,13:00:00,13:40:00
STRINGERBESSANT,WILLIAM'S GREEN,FRIDAY,OTHER,12:00:00,12:40:00
THE RALFE BAND,WILLIAM'S GREEN,FRIDAY,OTHER,11:00:00,11:40:00
FINALE,ARCADIA,FRIDAY,OTHER,2:55:00,3:00:00
SECRET GUEST B2B JACK BEATS,ARCADIA,FRIDAY,OTHER,1:55:00,2:55:00
FRICTION,ARCADIA,FRIDAY,OTHER,0:45:00,1:55:00
NERO (DJ SET),ARCADIA,FRIDAY,OTHER,23:45:00,0:45:00
EDIBLE (DJ SET),ARCADIA,FRIDAY,OTHER,22:45:00,23:45:00
GLASTONBURY LANDING SHOW,ARCADIA,FRIDAY,OTHER,22:15:00,22:45:00
DJ EZ,ARCADIA,FRIDAY,OTHER,21:00:00,22:15:00
OPIUO,ARCADIA,FRIDAY,OTHER,20:00:00,21:00:00
ITCHY & SKRATCHY DJ’S,ARCADIA,FRIDAY,OTHER,19:00:00,20:00:00
MR SCRUFF,ARCADIA,FRIDAY,OTHER,17:00:00,19:00:00
MECHANICAL PLAYGROUND COMES TO LIFE,ARCADIA,FRIDAY,OTHER,16:00:00,17:00:00
DIRTY GENTLEMAN,AVALON CAFÉ,FRIDAY,OTHER,1:30:00,3:00:00
GRINGO SKA,AVALON CAFÉ,FRIDAY,OTHER,24:00:00,1:00:00
FLIPRON,AVALON CAFÉ,FRIDAY,OTHER,22:30:00,23:30:00
DUOLOGUE,AVALON CAFÉ,FRIDAY,OTHER,21:00:00,22:00:00
RICHARD MCNEVIN-DUFF (SPACE MONKEYS ACCOUSTIC),AVALON CAFÉ,FRIDAY,OTHER,19:30:00,20:30:00
INDIA ELECTRIC COMPANY,AVALON CAFÉ,FRIDAY,OTHER,18:30:00,19:30:00
CAROUSELS AND LIMOUSINES,AVALON CAFÉ,FRIDAY,OTHER,17:30:00,18:15:00
FREDDIE VERNON & CO,AVALON CAFÉ,FRIDAY,OTHER,16:30:00,17:15:00
JAZZ DISASTER,AVALON CAFÉ,FRIDAY,OTHER,15:30:00,16:15:00
THE KESTON COBBLERS,AVALON CAFÉ,FRIDAY,OTHER,14:30:00,15:15:00
MIK ARTISTIK,AVALON CAFÉ,FRIDAY,OTHER,13:30:00,14:15:00
GAZ BROOKFIELD,AVALON CAFÉ,FRIDAY,OTHER,12:30:00,13:15:00
MERRY MCCLOUD,AVALON CAFÉ,FRIDAY,OTHER,11:30:00,12:15:00
MOORE MOSS RUTTER,AVALON CAFÉ,FRIDAY,OTHER,10:30:00,11:15:00
AMERICAN INTERIOR,PILTON PALAIS,FRIDAY,OTHER,2:00:00,4:00:00
SWEDISH HOUSE MAFIA - LEAVE THE WORLD BEHIND,PILTON PALAIS,FRIDAY,OTHER,0:00:00,1:35:00
FILTH,PILTON PALAIS,FRIDAY,OTHER,22:00:00,23:37:00
LOCKE,PILTON PALAIS,FRIDAY,,20:00:00,21:39:00
YOUTH FILM ACADEMY - FILM MAKING MASTERCLASS,PILTON PALAIS,FRIDAY,OTHER,18:45:00,19:55:00
MISSION TO LARS,PILTON PALAIS,FRIDAY,OTHER,17:30:00,18:44:00
YOUTH FILM ACADEMY - FILM MAKING MASTERCLASS,PILTON PALAIS,FRIDAY,OTHER,16:00:00,17:20:00
MR. PEABODY AND SHERMAN 3D,PILTON PALAIS,FRIDAY,OTHER,14:00:00,15:45:00
THE LEGO MOVIE 3D,PILTON PALAIS,FRIDAY,OTHER,11:00:00,12:55:00
5000AD,THE BANDSTAND,FRIDAY,OTHER,23:00:00,0:00:00
YES SIR BOSS,THE BANDSTAND,FRIDAY,OTHER,21:30:00,22:30:00
RSVP,THE BANDSTAND,FRIDAY,OTHER,20:10:00,21:05:00
FLIPRON,THE BANDSTAND,FRIDAY,OTHER,19:00:00,19:45:00
PERHAPS CONTRAPTION,THE BANDSTAND,FRIDAY,OTHER,18:00:00,18:40:00
ELLE & THE POCKET BELLES,THE BANDSTAND,FRIDAY,OTHER,17:00:00,17:40:00
BIGGLES WARTIME BAND,THE BANDSTAND,FRIDAY,OTHER,16:00:00,16:40:00
BACK BEFORE BREAKFAST,THE BANDSTAND,FRIDAY,OTHER,15:00:00,15:40:00
THE DAMN BUSTERS,THE BANDSTAND,FRIDAY,OTHER,14:00:00,14:40:00
BILLY SHINBONE,THE BANDSTAND,FRIDAY,OTHER,13:00:00,13:40:00
DARREN HODGE,THE BANDSTAND,FRIDAY,OTHER,12:00:00,12:40:00
SALSA CELTICA,GLASTO LATINO,FRIDAY,SOUTH EAST CORNER,0:00:00,1:30:00
SON YAMBÚ/CUBAN CARNIVAL,GLASTO LATINO,FRIDAY,SOUTH EAST CORNER,18:00:00,19:00:00
CLASS - NIGEL MAY,GLASTO LATINO,FRIDAY,SOUTH EAST CORNER,17:00:00,18:00:00
CUBAN CARNIVAL/SON YAMBÚ,GLASTO LATINO,FRIDAY,SOUTH EAST CORNER,16:00:00,17:00:00
CLASS - MAURICIO REYES,GLASTO LATINO,FRIDAY,SOUTH EAST CORNER,15:00:00,16:00:00
SON YAMBÚ/CUBAN CARNIVAL,GLASTO LATINO,FRIDAY,SOUTH EAST CORNER,14:00:00,15:00:00
CLASS - NIGEL MAY,GLASTO LATINO,FRIDAY,SOUTH EAST CORNER,13:00:00,14:00:00
WHAT THE LADYBIRD HEARD BY JULIA DONALDSON,KIDZFIELD BIG TOP,FRIDAY,OTHER,18:00:00,19:00:00
THE NATIONAL THEATRE PRESENTS DR SEUSS’S CAT IN THE HAT,KIDZFIELD BIG TOP,FRIDAY,OTHER,17:00:00,17:45:00
SIGNOR BAFFO & MRS MACAROON,KIDZFIELD BIG TOP,FRIDAY,OTHER,16:00:00,17:00:00
MIKE HANCOCK,KIDZFIELD BIG TOP,FRIDAY,OTHER,15:00:00,16:00:00
ZAZ THE CLOWN,KIDZFIELD BIG TOP,FRIDAY,OTHER,12:00:00,13:00:00
SEIKOU SUSSO,KIDZFIELD BIG TOP,FRIDAY,OTHER,9:00:00,10:00:00
NCT/ALBION KIDSSANDPIT/KIDZ KARAOKE,LITTLE KIDZ AREA,FRIDAY,OTHER,9:00:00,19:00:00
FACE PAINTING/CRAFT WORKSHOPS,MAKE AND DO MARQUEE,FRIDAY,OTHER,9:00:00,19:00:00
OLIVER BROAD THE PRINCESS AND THE FROG,STORYTELLERS TENT,FRIDAY,OTHER,19:00:00,19:00:00
SPIDER MOUNTAIN/ ROCKCLIMBING,THE KIDZ FIELD,FRIDAY,OTHER,9:00:00,19:00:00
EDWIN SANZ'S 'SAN AGUSTIN' SALSA ORCHESTRA FT. ALEX WILSON,GLASTO LATINO,SATURDAY,SOUTH EAST CORNER,0:00:00,1:30:00
CUBAN CARNIVAL/SON YAMBÚ,GLASTO LATINO,SATURDAY,SOUTH EAST CORNER,18:00:00,19:00:00
CLASS - MAURICIO REYES,GLASTO LATINO,SATURDAY,SOUTH EAST CORNER,17:00:00,18:00:00
SON YAMBÚ/CUBAN CARNIVAL,GLASTO LATINO,SATURDAY,SOUTH EAST CORNER,16:00:00,17:00:00
CLASS - NIGEL MAY,GLASTO LATINO,SATURDAY,SOUTH EAST CORNER,15:00:00,16:00:00
CUBAN CARNIVAL/SON YAMBÚ,GLASTO LATINO,SATURDAY,SOUTH EAST CORNER,14:00:00,15:00:00
CLASS - MAURICIO REYES,GLASTO LATINO,SATURDAY,SOUTH EAST CORNER,13:00:00,14:00:00
